location,name,freq,weighting,n_factors,date,ret
usa,short_term_reversal,daily,vw_cap,4,1926-09-02,0.00308750950481351
usa,short_term_reversal,daily,vw_cap,4,1926-09-03,-0.000808494726257791
usa,short_term_reversal,daily,vw_cap,4,1926-09-07,-0.00122202042340782
usa,short_term_reversal,daily,vw_cap,4,1926-09-08,0.00103197520374677
usa,short_term_reversal,daily,vw_cap,4,1926-09-09,-0.00116480976045214
usa,short_term_reversal,daily,vw_cap,4,1926-09-10,0.00177707111396903
usa,short_term_reversal,daily,vw_cap,4,1926-09-11,0.00218617951361823
usa,short_term_reversal,daily,vw_cap,4,1926-09-13,-0.00161440725559826
usa,short_term_reversal,daily,vw_cap,4,1926-09-14,-0.00215699270437222
usa,short_term_reversal,daily,vw_cap,4,1926-09-15,-0.000977321539005799
usa,short_term_reversal,daily,vw_cap,4,1926-09-16,-0.000544916292171099
usa,short_term_reversal,daily,vw_cap,4,1926-09-17,-0.000769327278996173
usa,short_term_reversal,daily,vw_cap,4,1926-09-18,-0.00300669470168688
usa,short_term_reversal,daily,vw_cap,4,1926-09-20,0.0000824857569477837
usa,short_term_reversal,daily,vw_cap,4,1926-09-21,-0.00150187064640854
usa,short_term_reversal,daily,vw_cap,4,1926-09-22,0.00064347389630501
usa,short_term_reversal,daily,vw_cap,4,1926-09-23,0.000608369205687524
usa,short_term_reversal,daily,vw_cap,4,1926-09-24,0.00148344238721323
usa,short_term_reversal,daily,vw_cap,4,1926-09-25,0.000462662245441353
usa,short_term_reversal,daily,vw_cap,4,1926-09-27,0.00142671746103209
usa,short_term_reversal,daily,vw_cap,4,1926-09-28,-0.000195963713956412
usa,short_term_reversal,daily,vw_cap,4,1926-09-29,0.00150837872590614
usa,short_term_reversal,daily,vw_cap,4,1926-09-30,-0.00141117605029504
usa,short_term_reversal,daily,vw_cap,4,1926-10-01,0.00016031527565675
usa,short_term_reversal,daily,vw_cap,4,1926-10-02,-0.0016844739317691
usa,short_term_reversal,daily,vw_cap,4,1926-10-04,0.00125872452846078
usa,short_term_reversal,daily,vw_cap,4,1926-10-05,0.00110383178894122
usa,short_term_reversal,daily,vw_cap,4,1926-10-06,0.000943321159277965
usa,short_term_reversal,daily,vw_cap,4,1926-10-07,-0.0000588932434286303
usa,short_term_reversal,daily,vw_cap,4,1926-10-08,-0.000892169549046543
usa,short_term_reversal,daily,vw_cap,4,1926-10-09,0.00152007804064335
usa,short_term_reversal,daily,vw_cap,4,1926-10-11,-0.00216469554513072
usa,short_term_reversal,daily,vw_cap,4,1926-10-13,-0.0017821838695161
usa,short_term_reversal,daily,vw_cap,4,1926-10-14,-0.00374161119877131
usa,short_term_reversal,daily,vw_cap,4,1926-10-15,-0.000830835991149232
usa,short_term_reversal,daily,vw_cap,4,1926-10-16,-0.00309606922796087
usa,short_term_reversal,daily,vw_cap,4,1926-10-18,0.000531107321140404
usa,short_term_reversal,daily,vw_cap,4,1926-10-19,-0.000511483731469239
usa,short_term_reversal,daily,vw_cap,4,1926-10-20,-0.00277515024305506
usa,short_term_reversal,daily,vw_cap,4,1926-10-21,-0.00269990362453971
usa,short_term_reversal,daily,vw_cap,4,1926-10-22,0.000126513199598211
usa,short_term_reversal,daily,vw_cap,4,1926-10-23,0.00273128549593766
usa,short_term_reversal,daily,vw_cap,4,1926-10-25,8.86787461934442e-6
usa,short_term_reversal,daily,vw_cap,4,1926-10-26,0.000797475763415038
usa,short_term_reversal,daily,vw_cap,4,1926-10-27,-0.0000591467203158061
usa,short_term_reversal,daily,vw_cap,4,1926-10-28,0.00123400719985712
usa,short_term_reversal,daily,vw_cap,4,1926-10-29,0.000868783978915002
usa,short_term_reversal,daily,vw_cap,4,1926-10-30,0.00012869859204183
usa,short_term_reversal,daily,vw_cap,4,1926-11-01,3.77312659491868e-6
usa,short_term_reversal,daily,vw_cap,4,1926-11-03,0.000585572424324403
usa,short_term_reversal,daily,vw_cap,4,1926-11-04,-0.000221189077880525
usa,short_term_reversal,daily,vw_cap,4,1926-11-05,0.00245484137228576
usa,short_term_reversal,daily,vw_cap,4,1926-11-06,-0.00131349778858725
usa,short_term_reversal,daily,vw_cap,4,1926-11-08,0.00238452884560418
usa,short_term_reversal,daily,vw_cap,4,1926-11-09,0.00217836761310851
usa,short_term_reversal,daily,vw_cap,4,1926-11-10,0.000119777959455894
usa,short_term_reversal,daily,vw_cap,4,1926-11-11,0.00360305975025004
usa,short_term_reversal,daily,vw_cap,4,1926-11-12,0.00110636915792845
usa,short_term_reversal,daily,vw_cap,4,1926-11-13,0.000520274223966499
usa,short_term_reversal,daily,vw_cap,4,1926-11-15,0.000444936257679692
usa,short_term_reversal,daily,vw_cap,4,1926-11-16,-0.000356999260645452
usa,short_term_reversal,daily,vw_cap,4,1926-11-17,-0.000258766946503687
usa,short_term_reversal,daily,vw_cap,4,1926-11-18,0.000170838102270092
usa,short_term_reversal,daily,vw_cap,4,1926-11-19,0.00281984926729736
usa,short_term_reversal,daily,vw_cap,4,1926-11-20,-0.00180020165037017
usa,short_term_reversal,daily,vw_cap,4,1926-11-22,-0.000412257284912892
usa,short_term_reversal,daily,vw_cap,4,1926-11-23,0.000222263410697405
usa,short_term_reversal,daily,vw_cap,4,1926-11-24,0.00236764770588923
usa,short_term_reversal,daily,vw_cap,4,1926-11-26,0.000145170107473386
usa,short_term_reversal,daily,vw_cap,4,1926-11-27,0.000461098799050237
usa,short_term_reversal,daily,vw_cap,4,1926-11-29,-0.000714248681599586
usa,short_term_reversal,daily,vw_cap,4,1926-11-30,0.00297174599425711
usa,short_term_reversal,daily,vw_cap,4,1926-12-01,0.00399498427869942
usa,short_term_reversal,daily,vw_cap,4,1926-12-02,0.00243662559768008
usa,short_term_reversal,daily,vw_cap,4,1926-12-03,0.00251412172297911
usa,short_term_reversal,daily,vw_cap,4,1926-12-04,0.00177200929172075
usa,short_term_reversal,daily,vw_cap,4,1926-12-06,-0.00223231357617143
usa,short_term_reversal,daily,vw_cap,4,1926-12-07,-0.00145763522327061
usa,short_term_reversal,daily,vw_cap,4,1926-12-08,-0.000490691385054124
usa,short_term_reversal,daily,vw_cap,4,1926-12-09,0.0000834458752431391
usa,short_term_reversal,daily,vw_cap,4,1926-12-10,-0.00139337829250845
usa,short_term_reversal,daily,vw_cap,4,1926-12-11,0.0000438401154885231
usa,short_term_reversal,daily,vw_cap,4,1926-12-13,-0.000783603678461849
usa,short_term_reversal,daily,vw_cap,4,1926-12-14,-0.00161324359728488
usa,short_term_reversal,daily,vw_cap,4,1926-12-15,0.00322220249235181
usa,short_term_reversal,daily,vw_cap,4,1926-12-16,0.00200426482843741
usa,short_term_reversal,daily,vw_cap,4,1926-12-17,0.00029967245665002
usa,short_term_reversal,daily,vw_cap,4,1926-12-18,0.000666700156053238
usa,short_term_reversal,daily,vw_cap,4,1926-12-20,-0.000218387393291019
usa,short_term_reversal,daily,vw_cap,4,1926-12-21,0.00194773163262949
usa,short_term_reversal,daily,vw_cap,4,1926-12-22,-0.00172012998856976
usa,short_term_reversal,daily,vw_cap,4,1926-12-23,0.00195524337401722
usa,short_term_reversal,daily,vw_cap,4,1926-12-24,-0.00114244982249995
usa,short_term_reversal,daily,vw_cap,4,1926-12-27,-0.0000314593040251429
usa,short_term_reversal,daily,vw_cap,4,1926-12-28,0.00149197431756538
usa,short_term_reversal,daily,vw_cap,4,1926-12-29,-0.000425771878747819
usa,short_term_reversal,daily,vw_cap,4,1926-12-30,-0.00135809899377185
usa,short_term_reversal,daily,vw_cap,4,1926-12-31,0.000192518461902866
usa,short_term_reversal,daily,vw_cap,4,1927-01-03,0.005253770382603
usa,short_term_reversal,daily,vw_cap,4,1927-01-04,-0.00168261170147198
usa,short_term_reversal,daily,vw_cap,4,1927-01-05,-0.000357181896154071
usa,short_term_reversal,daily,vw_cap,4,1927-01-06,0.00166377998967575
usa,short_term_reversal,daily,vw_cap,4,1927-01-07,-0.00109243364863644
usa,short_term_reversal,daily,vw_cap,4,1927-01-08,-0.000148071615475303
usa,short_term_reversal,daily,vw_cap,4,1927-01-10,-0.000399330629013317
usa,short_term_reversal,daily,vw_cap,4,1927-01-11,0.00100068762454505
usa,short_term_reversal,daily,vw_cap,4,1927-01-12,0.00111682657367853
usa,short_term_reversal,daily,vw_cap,4,1927-01-13,-0.00194868362592543
usa,short_term_reversal,daily,vw_cap,4,1927-01-14,-0.00194540244429548
usa,short_term_reversal,daily,vw_cap,4,1927-01-15,0.000129206341670367
usa,short_term_reversal,daily,vw_cap,4,1927-01-17,0.00162127179896364
usa,short_term_reversal,daily,vw_cap,4,1927-01-18,0.00035386012088735
usa,short_term_reversal,daily,vw_cap,4,1927-01-19,-0.00319685834438679
usa,short_term_reversal,daily,vw_cap,4,1927-01-20,0.000793288773431191
usa,short_term_reversal,daily,vw_cap,4,1927-01-21,-0.00194224052199385
usa,short_term_reversal,daily,vw_cap,4,1927-01-22,0.0013662142401208
usa,short_term_reversal,daily,vw_cap,4,1927-01-24,0.000662482958488473
usa,short_term_reversal,daily,vw_cap,4,1927-01-25,0.00510389449402262
