location,name,freq,weighting,n_factors,date,ret
usa,value,daily,vw_cap,3,1927-08-22,0.00149775378436413
usa,value,daily,vw_cap,3,1927-08-23,0.00307630446351345
usa,value,daily,vw_cap,3,1927-08-24,0.00233198872359538
usa,value,daily,vw_cap,3,1927-08-25,0.00245289196118808
usa,value,daily,vw_cap,3,1927-08-26,-0.000761206999861521
usa,value,daily,vw_cap,3,1927-08-27,0.00215299802087961
usa,value,daily,vw_cap,3,1927-08-29,-0.000642404695662844
usa,value,daily,vw_cap,3,1927-08-30,0.00163780049777104
usa,value,daily,vw_cap,3,1927-08-31,0.00265166382432064
usa,value,daily,vw_cap,3,1927-09-01,-0.000922558622314625
usa,value,daily,vw_cap,3,1927-09-02,-0.00472361375778985
usa,value,daily,vw_cap,3,1927-09-03,-0.000329475982439918
usa,value,daily,vw_cap,3,1927-09-06,-0.00104729067976029
usa,value,daily,vw_cap,3,1927-09-07,-0.00423193031109575
usa,value,daily,vw_cap,3,1927-09-08,-0.00237279428147033
usa,value,daily,vw_cap,3,1927-09-09,0.00500389879987161
usa,value,daily,vw_cap,3,1927-09-10,0.000603366410591796
usa,value,daily,vw_cap,3,1927-09-12,0.00149513076105031
usa,value,daily,vw_cap,3,1927-09-13,-0.00388172439870985
usa,value,daily,vw_cap,3,1927-09-14,0.00165243178622048
usa,value,daily,vw_cap,3,1927-09-15,0.00306158492748044
usa,value,daily,vw_cap,3,1927-09-16,0.00213388345931543
usa,value,daily,vw_cap,3,1927-09-17,-0.00216955147509421
usa,value,daily,vw_cap,3,1927-09-19,0.0000927750307660401
usa,value,daily,vw_cap,3,1927-09-20,-0.000671973962054461
usa,value,daily,vw_cap,3,1927-09-21,-0.0027539112780224
usa,value,daily,vw_cap,3,1927-09-22,0.00365554357036487
usa,value,daily,vw_cap,3,1927-09-23,-0.00169367736283951
usa,value,daily,vw_cap,3,1927-09-24,0.000694158539760481
usa,value,daily,vw_cap,3,1927-09-26,0.000966927623382237
usa,value,daily,vw_cap,3,1927-09-27,-0.000249736966374896
usa,value,daily,vw_cap,3,1927-09-28,-0.000819484861888587
usa,value,daily,vw_cap,3,1927-09-29,-0.00231668782258211
usa,value,daily,vw_cap,3,1927-09-30,-0.00306456522343386
usa,value,daily,vw_cap,3,1927-10-01,-0.00115685149923348
usa,value,daily,vw_cap,3,1927-10-03,-0.000194508562914635
usa,value,daily,vw_cap,3,1927-10-04,0.00437208492038632
usa,value,daily,vw_cap,3,1927-10-05,-0.000965369677709219
usa,value,daily,vw_cap,3,1927-10-06,-0.00155683078038835
usa,value,daily,vw_cap,3,1927-10-07,0.00240528873718657
usa,value,daily,vw_cap,3,1927-10-08,0.00129637569172921
usa,value,daily,vw_cap,3,1927-10-10,-0.0000424813430301927
usa,value,daily,vw_cap,3,1927-10-11,-0.00364530996331828
usa,value,daily,vw_cap,3,1927-10-13,-0.00189337371318104
usa,value,daily,vw_cap,3,1927-10-14,0.000342596501583967
usa,value,daily,vw_cap,3,1927-10-15,-0.000199181186482788
usa,value,daily,vw_cap,3,1927-10-17,0.00423602642229028
usa,value,daily,vw_cap,3,1927-10-18,-0.00220838431975252
usa,value,daily,vw_cap,3,1927-10-19,-0.000355365275516308
usa,value,daily,vw_cap,3,1927-10-20,-0.00166904422487897
usa,value,daily,vw_cap,3,1927-10-21,0.00587550752233854
usa,value,daily,vw_cap,3,1927-10-22,0.000878063909614164
usa,value,daily,vw_cap,3,1927-10-24,-0.00068831096431859
usa,value,daily,vw_cap,3,1927-10-25,-0.00194768653277163
usa,value,daily,vw_cap,3,1927-10-26,-0.00027401095299168
usa,value,daily,vw_cap,3,1927-10-27,-0.000814700455643066
usa,value,daily,vw_cap,3,1927-10-28,0.00197603749206918
usa,value,daily,vw_cap,3,1927-10-29,0.00213946401133117
usa,value,daily,vw_cap,3,1927-10-31,0.0002144595810303
usa,value,daily,vw_cap,3,1927-11-01,-0.00286246337780701
usa,value,daily,vw_cap,3,1927-11-02,-0.000635103604288211
usa,value,daily,vw_cap,3,1927-11-03,-0.00273154778765904
usa,value,daily,vw_cap,3,1927-11-04,0.00262348559966822
usa,value,daily,vw_cap,3,1927-11-05,-0.00326287982891487
usa,value,daily,vw_cap,3,1927-11-07,-0.00041122886399367
usa,value,daily,vw_cap,3,1927-11-09,0.00207733371505861
usa,value,daily,vw_cap,3,1927-11-10,0.00171097385247396
usa,value,daily,vw_cap,3,1927-11-11,-0.000474921994899812
usa,value,daily,vw_cap,3,1927-11-12,-0.000583261511353822
usa,value,daily,vw_cap,3,1927-11-14,-0.00255158837704194
usa,value,daily,vw_cap,3,1927-11-15,0.00317188508262999
usa,value,daily,vw_cap,3,1927-11-16,-0.00144547090519516
usa,value,daily,vw_cap,3,1927-11-17,0.000316897621883745
usa,value,daily,vw_cap,3,1927-11-18,0.00470958348021515
usa,value,daily,vw_cap,3,1927-11-19,0.00169486999092288
usa,value,daily,vw_cap,3,1927-11-21,0.00312262726818779
usa,value,daily,vw_cap,3,1927-11-22,-0.00341178547435319
usa,value,daily,vw_cap,3,1927-11-23,-0.000369732688620589
usa,value,daily,vw_cap,3,1927-11-25,-0.000309229720080402
usa,value,daily,vw_cap,3,1927-11-26,0.00256188757041604
usa,value,daily,vw_cap,3,1927-11-28,0.00204346512429228
usa,value,daily,vw_cap,3,1927-11-29,0.0000176631427612478
usa,value,daily,vw_cap,3,1927-11-30,0.00144255135161562
usa,value,daily,vw_cap,3,1927-12-01,-0.000841795716816391
usa,value,daily,vw_cap,3,1927-12-02,0.00001127310075296
usa,value,daily,vw_cap,3,1927-12-03,0.000299931084671982
usa,value,daily,vw_cap,3,1927-12-05,0.00305211757742412
usa,value,daily,vw_cap,3,1927-12-06,0.00157042028741688
usa,value,daily,vw_cap,3,1927-12-07,0.00181895877530321
usa,value,daily,vw_cap,3,1927-12-08,0.00120575690397566
usa,value,daily,vw_cap,3,1927-12-09,0.00116595661749598
usa,value,daily,vw_cap,3,1927-12-10,0.0000238953432461237
usa,value,daily,vw_cap,3,1927-12-12,0.00084776207343336
usa,value,daily,vw_cap,3,1927-12-13,-0.00156061580513041
usa,value,daily,vw_cap,3,1927-12-14,0.00158505864134642
usa,value,daily,vw_cap,3,1927-12-15,-0.00055216463857375
